H_ID,H_orp_code,H_orp_name,H_address_city,H_address_city_code,H_address_district,H_address_district_code,H_date,H_persons,H_persons_0005,H_persons_0617,H_persons_1899,H_income,H_venr_car_private,H_venr_car_company,H_venr_util,H_venr_other,H_venr_bike,H_region,H_munpop
3683,1000,Praha,NA,NA,NA,NA,07/06/2018,2,0,0,2,NA,1,1,0,0,0,Hlavní mìsto Praha,100 000+
3684,2102,Beroun,NA,NA,NA,NA,26/02/2019,4,2,0,2,30 001–50 000 Kè,2,0,0,0,0,Støedoèeskı kraj,5 000-9 999
3685,2126,Votice,NA,NA,NA,NA,11/07/2018,3,0,1,2,22 001–30 000 Kè,1,0,0,1,3,Støedoèeskı kraj,2 000-4 999
3686,2126,Votice,NA,NA,NA,NA,10/07/2018,4,1,0,3,30 001–50 000 Kè,1,0,0,1,2,Støedoèeskı kraj,2 000-4 999
3687,1000,Praha,NA,NA,NA,NA,05/06/2018,2,0,0,2,NA,0,0,0,0,0,Hlavní mìsto Praha,100 000+
3688,2102,Beroun,NA,NA,NA,NA,08/08/2018,1,0,0,1,NA,0,1,1,0,3,Støedoèeskı kraj,do 999
3689,2102,Beroun,NA,NA,NA,NA,05/07/2018,2,0,0,2,ménì ne 9 200 Kè,1,0,0,0,1,Støedoèeskı kraj,10 000-19 999
3690,2102,Beroun,NA,NA,NA,NA,25/09/2018,3,0,0,3,30 001–50 000 Kè,3,0,0,0,1,Støedoèeskı kraj,do 999
3691,1000,Praha,NA,NA,NA,NA,11/09/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
3692,2110,Kolín,NA,NA,NA,NA,09/08/2018,3,0,1,2,22 001–30 000 Kè,1,0,0,0,3,Støedoèeskı kraj,2 000-4 999
3693,2106,Èeskı Brod,NA,NA,NA,NA,22/08/2018,2,0,0,2,30 001–50 000 Kè,2,0,0,0,2,Støedoèeskı kraj,5 000-9 999
3694,2110,Kolín,NA,NA,NA,NA,26/03/2019,1,0,0,1,9 201–15 000 Kè,1,0,0,0,1,Støedoèeskı kraj,20 000-49 999
3695,2109,Kladno,NA,NA,NA,NA,16/10/2018,1,0,0,1,ménì ne 9 200 Kè,0,0,0,0,0,Støedoèeskı kraj,1 000-1 999
3696,2115,Mladá Boleslav,NA,NA,NA,NA,25/07/2018,4,2,0,2,NA,1,0,0,0,2,Støedoèeskı kraj,20 000-49 999
3697,2117,Neratovice,NA,NA,NA,NA,12/07/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,1,Støedoèeskı kraj,10 000-19 999
3698,2115,Mladá Boleslav,NA,NA,NA,NA,19/03/2019,4,0,2,2,30 001–50 000 Kè,2,0,0,0,5,Støedoèeskı kraj,5 000-9 999
3699,2112,Kutná Hora,NA,NA,NA,NA,03/10/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Støedoèeskı kraj,20 000-49 999
3700,2112,Kutná Hora,NA,NA,NA,NA,13/02/2019,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Støedoèeskı kraj,20 000-49 999
3701,2118,Nymburk,NA,NA,NA,NA,24/07/2018,3,0,1,2,30 001–50 000 Kè,1,0,0,0,5,Støedoèeskı kraj,1 000-1 999
3702,2107,Dobøíš,NA,NA,NA,NA,07/03/2019,4,0,1,3,50 001 Kè a více,2,0,0,0,2,Støedoèeskı kraj,5 000-9 999
3703,2105,Èernošice,NA,NA,NA,NA,09/05/2018,2,0,0,2,30 001–50 000 Kè,2,0,0,1,0,Støedoèeskı kraj,do 999
3704,3113,Trhové Sviny,NA,NA,NA,NA,31/10/2018,3,1,0,2,22 001–30 000 Kè,1,0,0,0,0,Jihoèeskı kraj,1 000-1 999
3705,3113,Trhové Sviny,NA,NA,NA,NA,30/10/2018,3,0,1,2,30 001–50 000 Kè,1,0,0,0,3,Jihoèeskı kraj,1 000-1 999
3706,5105,Liberec,NA,NA,NA,NA,03/10/2018,1,0,0,1,15 001–22 000 Kè,1,0,0,0,0,Libereckı kraj,100 000+
3707,3212,Stod,NA,NA,NA,NA,08/11/2018,2,0,0,2,15 001–22 000 Kè,0,0,0,0,0,Plzeòskı kraj,do 999
3708,5208,Kostelec nad Orlicí,NA,NA,NA,NA,26/02/2019,2,0,0,2,NA,1,0,0,0,0,Královéhradeckı kraj,1 000-1 999
3709,7201,Bystøice pod Hostınem,NA,NA,NA,NA,05/02/2019,7,2,3,2,NA,2,0,0,0,0,Zlínskı kraj,do 999
3710,6105,Jihlava,NA,NA,NA,NA,19/07/2018,2,0,0,2,NA,1,0,0,0,2,Kraj Vysoèina,50 000-99 999
3711,6114,Velké Meziøíèí,NA,NA,NA,NA,30/10/2018,3,0,0,3,NA,1,0,0,0,1,Kraj Vysoèina,do 999
3712,7107,Olomouc,NA,NA,NA,NA,06/09/2018,3,0,1,2,30 001–50 000 Kè,1,0,0,0,3,Olomouckı kraj,1 000-1 999
3713,8119,Ostrava,NA,NA,NA,NA,05/03/2019,4,1,0,3,22 001–30 000 Kè,1,0,0,0,0,Moravskoslezskı kraj,100 000+
3714,7107,Olomouc,NA,NA,NA,NA,04/09/2018,2,0,0,2,30 001–50 000 Kè,2,0,0,0,3,Olomouckı kraj,1 000-1 999
3715,6110,Pelhøimov,NA,NA,NA,NA,11/10/2018,4,0,0,4,NA,2,0,0,0,0,Kraj Vysoèina,do 999
3716,5308,Moravská Tøebová,NA,NA,NA,NA,20/06/2018,1,0,0,1,9 201–15 000 Kè,2,0,0,1,1,Pardubickı kraj,2 000-4 999
3717,7208,Uherskı Brod,NA,NA,NA,NA,18/07/2018,4,0,1,3,NA,1,0,0,0,6,Zlínskı kraj,do 999
3718,6203,Brno,NA,NA,NA,NA,22/08/2018,3,1,0,2,50 001 Kè a více,1,0,0,0,0,Jihomoravskı kraj,100 000+
3719,8112,Kopøivnice,NA,NA,NA,NA,10/05/2018,1,0,0,1,30 001–50 000 Kè,0,0,0,0,1,Moravskoslezskı kraj,5 000-9 999
3720,8106,Frıdek-Místek,NA,NA,NA,NA,04/10/2018,5,0,1,4,50 001 Kè a více,2,0,0,0,2,Moravskoslezskı kraj,2 000-4 999
3721,3209,Plzeò,NA,NA,NA,NA,21/11/2017,1,0,0,1,ménì ne 9 200 Kè,0,0,0,0,0,Plzeòskı kraj,100 000+
3722,7211,Vizovice,NA,NA,NA,NA,12/07/2018,4,2,0,2,NA,2,0,0,0,0,Zlínskı kraj,do 999
3723,6203,Brno,NA,NA,NA,NA,28/02/2019,3,0,1,2,50 001 Kè a více,1,1,0,0,0,Jihomoravskı kraj,100 000+
3724,3104,Daèice,NA,NA,NA,NA,13/02/2019,4,0,2,2,NA,2,0,0,0,4,Jihoèeskı kraj,5 000-9 999
3725,5105,Liberec,NA,NA,NA,NA,26/06/2018,1,0,0,1,15 001–22 000 Kè,1,0,0,0,0,Libereckı kraj,100 000+
3726,5311,Pøelouè,NA,NA,NA,NA,02/10/2018,3,1,0,2,22 001–30 000 Kè,2,0,0,1,1,Pardubickı kraj,5 000-9 999
3727,6101,Bystøice nad Pernštejnem,NA,NA,NA,NA,23/08/2018,4,0,2,2,NA,1,0,0,0,4,Kraj Vysoèina,do 999
3728,3116,Vimperk,NA,NA,NA,NA,17/07/2018,2,0,0,2,50 001 Kè a více,2,1,0,1,2,Jihoèeskı kraj,5 000-9 999
3729,3102,Èeské Budìjovice,NA,NA,NA,NA,16/05/2018,2,0,0,2,NA,0,0,0,0,0,Jihoèeskı kraj,50 000-99 999
3730,3214,Sušice,NA,NA,NA,NA,31/05/2018,2,0,0,2,NA,1,1,0,0,0,Plzeòskı kraj,1 000-1 999
3731,3209,Plzeò,NA,NA,NA,NA,05/07/2018,4,0,0,4,50 001 Kè a více,1,0,0,0,5,Plzeòskı kraj,100 000+
3732,4209,Most,NA,NA,NA,NA,04/07/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Ústeckı kraj,50 000-99 999
3733,6111,Svìtlá nad Sázavou,NA,NA,NA,NA,12/07/2018,2,0,0,2,NA,2,0,0,0,1,Kraj Vysoèina,5 000-9 999
3734,8115,Novı Jièín,NA,NA,NA,NA,24/04/2019,2,0,0,2,30 001–50 000 Kè,1,0,0,0,1,Moravskoslezskı kraj,1 000-1 999
3735,6203,Brno,NA,NA,NA,NA,22/08/2018,2,0,0,2,NA,1,0,0,0,2,Jihomoravskı kraj,100 000+
3736,6212,Moravskı Krumlov,NA,NA,NA,NA,12/03/2019,2,0,0,2,NA,1,0,0,0,2,Jihomoravskı kraj,do 999
3737,6212,Moravskı Krumlov,NA,NA,NA,NA,13/03/2019,5,0,0,5,NA,3,0,0,1,1,Jihomoravskı kraj,do 999
3738,6110,Pelhøimov,NA,NA,NA,NA,28/08/2018,4,0,2,2,NA,2,0,0,0,4,Kraj Vysoèina,2 000-4 999
3739,4205,Litomìøice,NA,NA,NA,NA,09/05/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Ústeckı kraj,do 999
3740,5205,Hradec Králové,NA,NA,NA,NA,05/03/2019,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Královéhradeckı kraj,50 000-99 999
3741,2121,Rakovník,NA,NA,NA,NA,19/07/2018,2,0,0,2,NA,0,0,0,0,0,Støedoèeskı kraj,10 000-19 999
3742,6203,Brno,NA,NA,NA,NA,06/11/2018,2,0,0,2,30 001–50 000 Kè,0,1,0,0,1,Jihomoravskı kraj,100 000+
3743,6112,Telè,NA,NA,NA,NA,31/07/2018,4,0,0,4,NA,1,0,0,1,4,Kraj Vysoèina,5 000-9 999
3744,7109,Pøerov,NA,NA,NA,NA,21/08/2018,3,0,0,3,30 001–50 000 Kè,1,0,0,0,2,Olomouckı kraj,do 999
3745,8117,Opava,NA,NA,NA,NA,15/08/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Moravskoslezskı kraj,50 000-99 999
3746,3105,Jindøichùv Hradec,NA,NA,NA,NA,28/06/2018,2,0,0,2,NA,1,0,0,0,1,Jihoèeskı kraj,20 000-49 999
3747,3207,Nepomuk,NA,NA,NA,NA,14/11/2018,9,0,4,5,30 001–50 000 Kè,3,0,0,0,3,Plzeòskı kraj,do 999
3748,3112,Tábor,NA,NA,NA,NA,17/10/2018,3,1,0,2,NA,1,0,0,0,2,Jihoèeskı kraj,20 000-49 999
3749,6219,Vyškov,NA,NA,NA,NA,21/03/2019,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Jihomoravskı kraj,do 999
3750,6220,Znojmo,NA,NA,NA,NA,06/06/2018,3,1,0,2,NA,1,1,0,0,2,Jihomoravskı kraj,20 000-49 999
3751,3209,Plzeò,NA,NA,NA,NA,23/11/2017,2,0,0,2,15 001–22 000 Kè,0,0,0,0,0,Plzeòskı kraj,100 000+
3752,4107,Sokolov,NA,NA,NA,NA,09/04/2019,2,1,0,1,22 001–30 000 Kè,0,1,0,1,0,Karlovarskı kraj,20 000-49 999
3753,5103,Jablonec nad Nisou,NA,NA,NA,NA,01/08/2018,3,1,0,2,22 001–30 000 Kè,1,0,0,0,0,Libereckı kraj,do 999
3754,4213,Teplice,NA,NA,NA,NA,30/05/2018,1,0,0,1,9 201–15 000 Kè,1,0,0,0,0,Ústeckı kraj,20 000-49 999
3755,4213,Teplice,NA,NA,NA,NA,28/02/2019,2,0,0,2,22 001–30 000 Kè,0,0,0,0,0,Ústeckı kraj,10 000-19 999
3756,6202,Boskovice,NA,NA,NA,NA,07/08/2018,1,0,0,1,NA,1,0,0,0,1,Jihomoravskı kraj,do 999
3757,7213,Zlín,NA,NA,NA,NA,19/07/2018,5,1,1,3,NA,1,0,0,0,3,Zlínskı kraj,50 000-99 999
3758,6203,Brno,NA,NA,NA,NA,18/10/2018,3,1,0,2,30 001–50 000 Kè,1,0,0,0,2,Jihomoravskı kraj,100 000+
3759,8114,Krnov,NA,NA,NA,NA,06/09/2018,2,0,0,2,22 001–30 000 Kè,0,0,0,0,1,Moravskoslezskı kraj,20 000-49 999
3760,7211,Vizovice,NA,NA,NA,NA,09/10/2018,6,0,0,6,NA,2,0,0,0,2,Zlínskı kraj,do 999
3761,4213,Teplice,NA,NA,NA,NA,06/03/2019,3,0,1,2,22 001–30 000 Kè,1,0,0,0,0,Ústeckı kraj,20 000-49 999
3762,2104,Èáslav,NA,NA,NA,NA,23/10/2018,2,0,0,2,NA,1,0,0,0,0,Støedoèeskı kraj,10 000-19 999
3763,4213,Teplice,NA,NA,NA,NA,25/07/2018,2,0,0,2,15 001–22 000 Kè,1,0,0,0,1,Ústeckı kraj,10 000-19 999
3764,2118,Nymburk,NA,NA,NA,NA,08/11/2018,2,0,0,2,NA,0,0,0,0,0,Støedoèeskı kraj,do 999
3765,3214,Sušice,NA,NA,NA,NA,29/05/2018,2,0,0,2,NA,2,0,0,0,2,Plzeòskı kraj,1 000-1 999
3766,1000,Praha,NA,NA,NA,NA,09/08/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
3767,7205,Otrokovice,NA,NA,NA,NA,28/03/2019,2,0,0,2,15 001–22 000 Kè,0,0,0,0,2,Zlínskı kraj,5 000-9 999
3768,5301,Èeská Tøebová,NA,NA,NA,NA,15/11/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Pardubickı kraj,10 000-19 999
3769,5205,Hradec Králové,NA,NA,NA,NA,09/10/2018,3,0,0,3,30 001–50 000 Kè,1,0,0,0,2,Královéhradeckı kraj,50 000-99 999
3770,4203,Chomutov,NA,NA,NA,NA,09/05/2018,1,0,0,1,9 201–15 000 Kè,1,0,0,0,0,Ústeckı kraj,20 000-49 999
3771,3209,Plzeò,NA,NA,NA,NA,07/03/2019,2,0,0,2,22 001–30 000 Kè,0,0,0,0,0,Plzeòskı kraj,100 000+
3772,2120,Pøíbram,NA,NA,NA,NA,16/10/2018,1,0,0,1,9 201–15 000 Kè,1,0,0,0,0,Støedoèeskı kraj,do 999
3773,2103,Brandıs nad Labem-Stará Boleslav,NA,NA,NA,NA,18/07/2018,4,0,1,3,50 001 Kè a více,2,0,0,0,3,Støedoèeskı kraj,5 000-9 999
3774,2103,Brandıs nad Labem-Stará Boleslav,NA,NA,NA,NA,26/09/2018,3,0,1,2,NA,1,0,0,0,1,Støedoèeskı kraj,5 000-9 999
3775,2115,Mladá Boleslav,NA,NA,NA,NA,31/10/2018,3,0,0,3,NA,1,0,0,0,2,Støedoèeskı kraj,20 000-49 999
3776,2115,Mladá Boleslav,NA,NA,NA,NA,24/07/2018,2,0,0,2,NA,0,0,0,0,1,Støedoèeskı kraj,20 000-49 999
3777,2115,Mladá Boleslav,NA,NA,NA,NA,14/08/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Støedoèeskı kraj,20 000-49 999
3778,2115,Mladá Boleslav,NA,NA,NA,NA,15/08/2018,3,0,1,2,50 001 Kè a více,2,0,0,0,3,Støedoèeskı kraj,20 000-49 999
3779,3209,Plzeò,NA,NA,NA,NA,23/11/2017,5,0,0,5,50 001 Kè a více,1,0,0,0,4,Plzeòskı kraj,100 000+
3780,1000,Praha,NA,NA,NA,NA,10/10/2018,2,0,0,2,NA,2,0,0,0,2,Hlavní mìsto Praha,100 000+
3781,6204,Bøeclav,NA,NA,NA,NA,17/04/2019,5,1,2,2,NA,2,0,0,1,4,Jihomoravskı kraj,20 000-49 999
3782,1000,Praha,NA,NA,NA,NA,03/04/2019,1,0,0,1,15 001–22 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
3783,5307,Litomyšl,NA,NA,NA,NA,22/08/2018,4,1,1,2,15 001–22 000 Kè,1,0,0,0,3,Pardubickı kraj,do 999
3784,1000,Praha,NA,NA,NA,NA,11/09/2018,4,0,2,2,50 001 Kè a více,1,1,0,0,4,Hlavní mìsto Praha,100 000+
3785,2122,Øíèany,NA,NA,NA,NA,09/08/2018,1,0,0,1,NA,0,0,0,0,1,Støedoèeskı kraj,do 999
3786,1000,Praha,NA,NA,NA,NA,04/04/2019,2,0,0,2,22 001–30 000 Kè,1,0,0,0,2,Hlavní mìsto Praha,100 000+
3787,4203,Chomutov,NA,NA,NA,NA,11/09/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Ústeckı kraj,20 000-49 999
3788,2112,Kutná Hora,NA,NA,NA,NA,13/09/2018,5,0,2,3,50 001 Kè a více,2,0,0,0,5,Støedoèeskı kraj,do 999
3789,1000,Praha,NA,NA,NA,NA,26/07/2018,2,0,0,2,NA,1,0,0,0,0,Hlavní mìsto Praha,100 000+
3790,1000,Praha,NA,NA,NA,NA,30/08/2018,4,0,2,2,30 001–50 000 Kè,1,0,0,0,4,Hlavní mìsto Praha,100 000+
3791,1000,Praha,NA,NA,NA,NA,04/09/2018,3,0,1,2,30 001–50 000 Kè,1,0,0,0,3,Hlavní mìsto Praha,100 000+
3792,7202,Holešov,NA,NA,NA,NA,19/09/2018,2,0,0,2,9 201–15 000 Kè,0,0,0,0,0,Zlínskı kraj,10 000-19 999
3793,7109,Pøerov,NA,NA,NA,NA,14/03/2019,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Olomouckı kraj,20 000-49 999
3794,7108,Prostìjov,NA,NA,NA,NA,19/07/2018,3,0,0,3,NA,1,0,0,0,2,Olomouckı kraj,20 000-49 999
3795,6218,Veselí nad Moravou,NA,NA,NA,NA,09/04/2019,3,0,1,2,NA,0,0,0,0,0,Jihomoravskı kraj,10 000-19 999
3796,3209,Plzeò,NA,NA,NA,NA,22/11/2017,2,2,0,2,50 001 Kè a více,2,0,0,0,4,Plzeòskı kraj,100 000+
3797,6203,Brno,NA,NA,NA,NA,31/10/2018,4,2,0,2,30 001–50 000 Kè,1,0,0,0,0,Jihomoravskı kraj,100 000+
3798,5304,Chrudim,NA,NA,NA,NA,04/04/2019,4,0,2,2,30 001–50 000 Kè,1,0,0,0,4,Pardubickı kraj,2 000-4 999
3799,5205,Hradec Králové,NA,NA,NA,NA,11/10/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Královéhradeckı kraj,50 000-99 999
3800,5205,Hradec Králové,NA,NA,NA,NA,30/04/2019,3,0,0,3,30 001–50 000 Kè,1,0,0,0,3,Královéhradeckı kraj,50 000-99 999
3801,5206,Jaromìø,NA,NA,NA,NA,01/11/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Královéhradeckı kraj,10 000-19 999
3802,5209,Náchod,NA,NA,NA,NA,19/02/2019,2,0,0,2,NA,0,0,0,0,2,Královéhradeckı kraj,20 000-49 999
3803,5214,Trutnov,NA,NA,NA,NA,27/03/2019,3,1,0,2,30 001–50 000 Kè,1,0,0,0,2,Královéhradeckı kraj,5 000-9 999
3804,5105,Liberec,NA,NA,NA,NA,13/06/2018,1,0,0,1,15 001–22 000 Kè,1,0,0,0,0,Libereckı kraj,100 000+
3805,4212,Rumburk,NA,NA,NA,NA,10/04/2019,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Ústeckı kraj,10 000-19 999
3806,4212,Rumburk,NA,NA,NA,NA,04/04/2019,5,1,2,2,30 001–50 000 Kè,2,0,0,0,3,Ústeckı kraj,10 000-19 999
3807,4103,Karlovy Vary,NA,NA,NA,NA,14/02/2019,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Karlovarskı kraj,20 000-49 999
3808,3102,Èeské Budìjovice,NA,NA,NA,NA,23/10/2018,2,0,0,2,NA,1,0,0,0,0,Jihoèeskı kraj,50 000-99 999
3809,3102,Èeské Budìjovice,NA,NA,NA,NA,04/09/2018,3,0,1,2,NA,1,0,0,0,0,Jihoèeskı kraj,50 000-99 999
3810,2125,Vlašim,NA,NA,NA,NA,10/04/2019,2,0,0,2,15 001–22 000 Kè,0,0,0,0,0,Støedoèeskı kraj,10 000-19 999
3811,2112,Kutná Hora,NA,NA,NA,NA,19/02/2019,1,0,0,1,9 201–15 000 Kè,1,0,0,0,0,Støedoèeskı kraj,20 000-49 999
3812,2109,Kladno,NA,NA,NA,NA,17/07/2018,3,1,0,2,30 001–50 000 Kè,2,0,0,0,3,Støedoèeskı kraj,50 000-99 999
3813,1000,Praha,NA,NA,NA,NA,08/11/2018,5,1,1,3,NA,1,0,0,0,0,Hlavní mìsto Praha,100 000+
3814,1000,Praha,NA,NA,NA,NA,25/09/2018,2,0,0,2,50 001 Kè a více,2,0,0,0,2,Hlavní mìsto Praha,100 000+
3815,1000,Praha,NA,NA,NA,NA,17/10/2018,3,0,1,2,NA,1,0,0,0,0,Hlavní mìsto Praha,100 000+
3816,3206,Kralovice,NA,NA,NA,NA,29/11/2017,2,0,0,2,30 001–50 000 Kè,2,0,0,0,0,Plzeòskı kraj,2 000-4 999
3817,3206,Kralovice,NA,NA,NA,NA,28/11/2017,3,1,1,2,22 001–30 000 Kè,1,0,0,0,0,Plzeòskı kraj,2 000-4 999
3818,3206,Kralovice,NA,NA,NA,NA,30/11/2017,2,1,0,2,30 001–50 000 Kè,2,0,0,0,0,Plzeòskı kraj,2 000-4 999
3819,3206,Kralovice,NA,NA,NA,NA,22/11/2017,1,0,0,1,22 001–30 000 Kè,1,0,0,0,0,Plzeòskı kraj,2 000-4 999
3820,3206,Kralovice,NA,NA,NA,NA,17/10/2017,4,0,2,2,30 001–50 000 Kè,2,0,0,0,0,Plzeòskı kraj,2 000-4 999
3821,3206,Kralovice,NA,NA,NA,NA,04/10/2017,2,0,0,2,22 001–30 000 Kè,1,0,1,0,0,Plzeòskı kraj,2 000-4 999
3822,1000,Praha,NA,NA,NA,NA,04/09/2018,1,0,0,1,30 001–50 000 Kè,1,0,0,0,1,Hlavní mìsto Praha,100 000+
3823,1000,Praha,NA,NA,NA,NA,06/09/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,1,Hlavní mìsto Praha,100 000+
3824,1000,Praha,NA,NA,NA,NA,23/08/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
3825,1000,Praha,NA,NA,NA,NA,30/08/2018,1,0,0,1,9 201–15 000 Kè,1,0,0,0,1,Hlavní mìsto Praha,100 000+
3826,2125,Vlašim,NA,NA,NA,NA,09/04/2019,4,0,2,2,NA,1,0,0,0,4,Støedoèeskı kraj,10 000-19 999
3827,2125,Vlašim,NA,NA,NA,NA,11/04/2019,3,0,0,3,30 001–50 000 Kè,2,0,0,0,0,Støedoèeskı kraj,10 000-19 999
3828,2102,Beroun,NA,NA,NA,NA,20/09/2018,4,0,2,2,15 001–22 000 Kè,0,0,0,0,0,Støedoèeskı kraj,do 999
3829,2102,Beroun,NA,NA,NA,NA,26/02/2019,2,0,0,2,30 001–50 000 Kè,2,0,0,0,0,Støedoèeskı kraj,5 000-9 999
3830,2102,Beroun,NA,NA,NA,NA,26/07/2018,1,0,0,1,NA,0,0,0,0,0,Støedoèeskı kraj,do 999
3831,1000,Praha,NA,NA,NA,NA,16/08/2018,2,0,0,2,NA,1,0,0,0,0,Hlavní mìsto Praha,100 000+
3832,2109,Kladno,NA,NA,NA,NA,11/07/2018,2,0,0,2,50 001 Kè a více,1,1,0,0,8,Støedoèeskı kraj,50 000-99 999
3833,2122,Øíèany,NA,NA,NA,NA,15/08/2018,3,0,0,3,NA,1,0,0,0,1,Støedoèeskı kraj,2 000-4 999
3834,2111,Kralupy nad Vltavou,NA,NA,NA,NA,23/08/2018,4,0,0,4,30 001–50 000 Kè,2,0,1,0,4,Støedoèeskı kraj,do 999
3835,2115,Mladá Boleslav,NA,NA,NA,NA,02/10/2018,1,0,0,1,NA,1,0,0,0,1,Støedoèeskı kraj,2 000-4 999
3836,3102,Èeské Budìjovice,NA,NA,NA,NA,30/11/2017,2,0,0,2,15 001–22 000 Kè,0,0,0,0,0,Jihoèeskı kraj,50 000-99 999
3837,2117,Neratovice,NA,NA,NA,NA,07/03/2019,2,0,0,2,NA,1,0,0,0,2,Støedoèeskı kraj,10 000-19 999
3838,2103,Brandıs nad Labem-Stará Boleslav,NA,NA,NA,NA,27/09/2018,2,0,0,2,NA,2,0,0,0,0,Støedoèeskı kraj,5 000-9 999
3839,2103,Brandıs nad Labem-Stará Boleslav,NA,NA,NA,NA,11/10/2018,4,0,2,2,NA,2,0,0,0,0,Støedoèeskı kraj,1 000-1 999
3840,2118,Nymburk,NA,NA,NA,NA,07/11/2018,4,0,1,3,NA,3,0,0,0,4,Støedoèeskı kraj,do 999
3841,2105,Èernošice,NA,NA,NA,NA,17/07/2018,3,0,0,3,NA,2,0,0,0,1,Støedoèeskı kraj,2 000-4 999
3842,1000,Praha,NA,NA,NA,NA,19/09/2018,4,0,3,1,15 001–22 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
3843,1000,Praha,NA,NA,NA,NA,21/08/2018,5,2,1,2,NA,2,0,0,0,7,Hlavní mìsto Praha,100 000+
3844,6110,Pelhøimov,NA,NA,NA,NA,01/08/2018,4,0,2,2,NA,1,0,0,0,4,Kraj Vysoèina,do 999
3845,3102,Èeské Budìjovice,NA,NA,NA,NA,09/08/2018,6,0,2,4,50 001 Kè a více,2,0,0,1,6,Jihoèeskı kraj,2 000-4 999
3846,3112,Tábor,NA,NA,NA,NA,09/10/2018,2,0,0,2,NA,1,0,0,0,2,Jihoèeskı kraj,20 000-49 999
3847,5105,Liberec,NA,NA,NA,NA,16/04/2019,2,0,1,1,22 001–30 000 Kè,1,0,0,0,0,Libereckı kraj,100 000+
3848,5205,Hradec Králové,NA,NA,NA,NA,10/10/2018,6,1,1,4,50 001 Kè a více,2,0,0,0,5,Královéhradeckı kraj,50 000-99 999
3849,7108,Prostìjov,NA,NA,NA,NA,13/03/2019,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Olomouckı kraj,20 000-49 999
3850,6113,Tøebíè,NA,NA,NA,NA,03/05/2018,4,0,2,2,NA,1,0,0,0,6,Kraj Vysoèina,20 000-49 999
3851,8108,Havíøov,NA,NA,NA,NA,26/06/2018,3,0,2,1,15 001–22 000 Kè,0,0,0,0,3,Moravskoslezskı kraj,50 000-99 999
3852,8119,Ostrava,NA,NA,NA,NA,27/02/2019,1,0,0,1,22 001–30 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,100 000+
3853,8111,Karviná,NA,NA,NA,NA,03/10/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Moravskoslezskı kraj,50 000-99 999
3854,5106,Novı Bor,NA,NA,NA,NA,03/04/2019,3,0,1,2,30 001–50 000 Kè,1,0,0,0,3,Libereckı kraj,10 000-19 999
3855,4210,Podboøany,NA,NA,NA,NA,08/08/2018,4,0,2,2,50 001 Kè a více,2,0,0,0,0,Ústeckı kraj,1 000-1 999
3856,3111,Strakonice,NA,NA,NA,NA,21/11/2017,1,0,0,1,9 201–15 000 Kè,1,0,0,1,1,Jihoèeskı kraj,20 000-49 999
3857,4209,Most,NA,NA,NA,NA,11/04/2019,3,0,0,3,NA,2,0,0,0,3,Ústeckı kraj,50 000-99 999
3858,6203,Brno,NA,NA,NA,NA,05/09/2018,3,1,0,2,22 001–30 000 Kè,0,0,0,0,1,Jihomoravskı kraj,100 000+
3859,6203,Brno,NA,NA,NA,NA,18/07/2018,3,0,1,2,30 001–50 000 Kè,2,0,0,0,3,Jihomoravskı kraj,100 000+
3860,3111,Strakonice,NA,NA,NA,NA,22/11/2017,2,1,0,2,15 001–22 000 Kè,1,1,0,0,1,Jihoèeskı kraj,20 000-49 999
3861,5215,Vrchlabí,NA,NA,NA,NA,13/03/2019,5,1,0,4,50 001 Kè a více,2,0,0,0,4,Královéhradeckı kraj,do 999
3862,3108,Písek,NA,NA,NA,NA,22/11/2017,3,0,1,2,30 001–50 000 Kè,1,1,0,0,4,Jihoèeskı kraj,20 000-49 999
